epoch,sample_id,index,text,variant,token_accuracy,q0_accuracy,wav_path
8,ulsan_019266,14,하긴 했는데 막,gt_q0_to_0_pred_rest,0.1272321492433548,1.0,hybrid/epoch-08/sample_014/gt_q0_to_0_pred_rest.wav
8,ulsan_019266,14,하긴 했는데 막,pred_q0_to_1_gt_rest,0.9017857313156128,0.1785714328289032,hybrid/epoch-08/sample_014/pred_q0_to_1_gt_rest.wav
8,ulsan_019266,14,하긴 했는데 막,gt_q0_to_1_pred_rest,0.1741071492433548,1.0,hybrid/epoch-08/sample_014/gt_q0_to_1_pred_rest.wav
8,ulsan_019266,14,하긴 했는데 막,pred_q0_to_3_gt_rest,0.7946428656578064,0.1785714328289032,hybrid/epoch-08/sample_014/pred_q0_to_3_gt_rest.wav
8,ulsan_019266,14,하긴 했는데 막,gt_q0_to_3_pred_rest,0.28125,1.0,hybrid/epoch-08/sample_014/gt_q0_to_3_pred_rest.wav
8,ulsan_019266,14,하긴 했는데 막,pred_q0_to_7_gt_rest,0.5580357313156128,0.1785714328289032,hybrid/epoch-08/sample_014/pred_q0_to_7_gt_rest.wav
8,ulsan_019266,14,하긴 했는데 막,gt_q0_to_7_pred_rest,0.5178571343421936,1.0,hybrid/epoch-08/sample_014/gt_q0_to_7_pred_rest.wav
8,ulsan_020724,15,그런 근데 또 그게 문제인 게 그런 템들이,gt_all,1.0,1.0,hybrid/epoch-08/sample_015/gt_all.wav
8,ulsan_020724,15,그런 근데 또 그게 문제인 게 그런 템들이,pred_all,0.048076923936605453,0.2884615361690521,hybrid/epoch-08/sample_015/pred_all.wav
8,ulsan_020724,15,그런 근데 또 그게 문제인 게 그런 템들이,pred_q0_to_0_gt_rest,0.9555288553237915,0.2884615361690521,hybrid/epoch-08/sample_015/pred_q0_to_0_gt_rest.wav
8,ulsan_020724,15,그런 근데 또 그게 문제인 게 그런 템들이,gt_q0_to_0_pred_rest,0.09254807978868484,1.0,hybrid/epoch-08/sample_015/gt_q0_to_0_pred_rest.wav
8,ulsan_020724,15,그런 근데 또 그게 문제인 게 그런 템들이,pred_q0_to_1_gt_rest,0.9002403616905212,0.2884615361690521,hybrid/epoch-08/sample_015/pred_q0_to_1_gt_rest.wav
8,ulsan_020724,15,그런 근데 또 그게 문제인 게 그런 템들이,gt_q0_to_1_pred_rest,0.14783653616905212,1.0,hybrid/epoch-08/sample_015/gt_q0_to_1_pred_rest.wav
8,ulsan_020724,15,그런 근데 또 그게 문제인 게 그런 템들이,pred_q0_to_3_gt_rest,0.78125,0.2884615361690521,hybrid/epoch-08/sample_015/pred_q0_to_3_gt_rest.wav
8,ulsan_020724,15,그런 근데 또 그게 문제인 게 그런 템들이,gt_q0_to_3_pred_rest,0.26682692766189575,1.0,hybrid/epoch-08/sample_015/gt_q0_to_3_pred_rest.wav
8,ulsan_020724,15,그런 근데 또 그게 문제인 게 그런 템들이,pred_q0_to_7_gt_rest,0.542067289352417,0.2884615361690521,hybrid/epoch-08/sample_015/pred_q0_to_7_gt_rest.wav
8,ulsan_020724,15,그런 근데 또 그게 문제인 게 그런 템들이,gt_q0_to_7_pred_rest,0.5060096383094788,1.0,hybrid/epoch-08/sample_015/gt_q0_to_7_pred_rest.wav
8,ulsan_022134,16,이제 남자가 노처녀 귀신이어서,gt_all,1.0,1.0,hybrid/epoch-08/sample_016/gt_all.wav
8,ulsan_022134,16,이제 남자가 노처녀 귀신이어서,pred_all,0.03125,0.09375,hybrid/epoch-08/sample_016/pred_all.wav
8,ulsan_022134,16,이제 남자가 노처녀 귀신이어서,pred_q0_to_0_gt_rest,0.943359375,0.09375,hybrid/epoch-08/sample_016/pred_q0_to_0_gt_rest.wav
8,ulsan_022134,16,이제 남자가 노처녀 귀신이어서,gt_q0_to_0_pred_rest,0.087890625,1.0,hybrid/epoch-08/sample_016/gt_q0_to_0_pred_rest.wav
8,ulsan_022134,16,이제 남자가 노처녀 귀신이어서,pred_q0_to_1_gt_rest,0.884765625,0.09375,hybrid/epoch-08/sample_016/pred_q0_to_1_gt_rest.wav
8,ulsan_022134,16,이제 남자가 노처녀 귀신이어서,gt_q0_to_1_pred_rest,0.146484375,1.0,hybrid/epoch-08/sample_016/gt_q0_to_1_pred_rest.wav
8,ulsan_022134,16,이제 남자가 노처녀 귀신이어서,pred_q0_to_3_gt_rest,0.771484375,0.09375,hybrid/epoch-08/sample_016/pred_q0_to_3_gt_rest.wav
8,ulsan_022134,16,이제 남자가 노처녀 귀신이어서,gt_q0_to_3_pred_rest,0.259765625,1.0,hybrid/epoch-08/sample_016/gt_q0_to_3_pred_rest.wav
8,ulsan_022134,16,이제 남자가 노처녀 귀신이어서,pred_q0_to_7_gt_rest,0.52734375,0.09375,hybrid/epoch-08/sample_016/pred_q0_to_7_gt_rest.wav
8,ulsan_022134,16,이제 남자가 노처녀 귀신이어서,gt_q0_to_7_pred_rest,0.50390625,1.0,hybrid/epoch-08/sample_016/gt_q0_to_7_pred_rest.wav
8,ulsan_023595,17,어~ 맞지 원래,gt_all,1.0,1.0,hybrid/epoch-08/sample_017/gt_all.wav
8,ulsan_023595,17,어~ 맞지 원래,pred_all,0.04296875,0.25,hybrid/epoch-08/sample_017/pred_all.wav
8,ulsan_023595,17,어~ 맞지 원래,pred_q0_to_0_gt_rest,0.953125,0.25,hybrid/epoch-08/sample_017/pred_q0_to_0_gt_rest.wav
8,ulsan_023595,17,어~ 맞지 원래,gt_q0_to_0_pred_rest,0.08984375,1.0,hybrid/epoch-08/sample_017/gt_q0_to_0_pred_rest.wav
8,ulsan_023595,17,어~ 맞지 원래,pred_q0_to_1_gt_rest,0.8984375,0.25,hybrid/epoch-08/sample_017/pred_q0_to_1_gt_rest.wav
8,ulsan_023595,17,어~ 맞지 원래,gt_q0_to_1_pred_rest,0.14453125,1.0,hybrid/epoch-08/sample_017/gt_q0_to_1_pred_rest.wav
8,ulsan_023595,17,어~ 맞지 원래,pred_q0_to_3_gt_rest,0.78125,0.25,hybrid/epoch-08/sample_017/pred_q0_to_3_gt_rest.wav
8,ulsan_023595,17,어~ 맞지 원래,gt_q0_to_3_pred_rest,0.26171875,1.0,hybrid/epoch-08/sample_017/gt_q0_to_3_pred_rest.wav
8,ulsan_023595,17,어~ 맞지 원래,pred_q0_to_7_gt_rest,0.53125,0.25,hybrid/epoch-08/sample_017/pred_q0_to_7_gt_rest.wav
8,ulsan_023595,17,어~ 맞지 원래,gt_q0_to_7_pred_rest,0.51171875,1.0,hybrid/epoch-08/sample_017/gt_q0_to_7_pred_rest.wav
8,ulsan_024824,18,헤어질 수도 있지만,gt_all,1.0,1.0,hybrid/epoch-08/sample_018/gt_all.wav
8,ulsan_024824,18,헤어질 수도 있지만,pred_all,0.0379464291036129,0.2142857164144516,hybrid/epoch-08/sample_018/pred_all.wav
8,ulsan_024824,18,헤어질 수도 있지만,pred_q0_to_0_gt_rest,0.9508928656578064,0.2142857164144516,hybrid/epoch-08/sample_018/pred_q0_to_0_gt_rest.wav
8,ulsan_024824,18,헤어질 수도 있지만,gt_q0_to_0_pred_rest,0.0870535746216774,1.0,hybrid/epoch-08/sample_018/gt_q0_to_0_pred_rest.wav
8,ulsan_024824,18,헤어질 수도 있지만,pred_q0_to_1_gt_rest,0.890625,0.2142857164144516,hybrid/epoch-08/sample_018/pred_q0_to_1_gt_rest.wav
8,ulsan_024824,18,헤어질 수도 있지만,gt_q0_to_1_pred_rest,0.1473214328289032,1.0,hybrid/epoch-08/sample_018/gt_q0_to_1_pred_rest.wav
8,ulsan_024824,18,헤어질 수도 있지만,pred_q0_to_3_gt_rest,0.7745535969734192,0.2142857164144516,hybrid/epoch-08/sample_018/pred_q0_to_3_gt_rest.wav
8,ulsan_024824,18,헤어질 수도 있지만,gt_q0_to_3_pred_rest,0.2633928656578064,1.0,hybrid/epoch-08/sample_018/gt_q0_to_3_pred_rest.wav
8,ulsan_024824,18,헤어질 수도 있지만,pred_q0_to_7_gt_rest,0.5357142686843872,0.2142857164144516,hybrid/epoch-08/sample_018/pred_q0_to_7_gt_rest.wav
8,ulsan_024824,18,헤어질 수도 있지만,gt_q0_to_7_pred_rest,0.5022321343421936,1.0,hybrid/epoch-08/sample_018/gt_q0_to_7_pred_rest.wav
8,ulsan_026193,19,어~ 소리도 없이를 스포를 하면 안 되지만,gt_all,1.0,1.0,hybrid/epoch-08/sample_019/gt_all.wav
8,ulsan_026193,19,어~ 소리도 없이를 스포를 하면 안 되지만,pred_all,0.21160714328289032,0.2857142984867096,hybrid/epoch-08/sample_019/pred_all.wav
8,ulsan_026193,19,어~ 소리도 없이를 스포를 하면 안 되지만,pred_q0_to_0_gt_rest,0.9553571343421936,0.2857142984867096,hybrid/epoch-08/sample_019/pred_q0_to_0_gt_rest.wav
8,ulsan_026193,19,어~ 소리도 없이를 스포를 하면 안 되지만,gt_q0_to_0_pred_rest,0.2562499940395355,1.0,hybrid/epoch-08/sample_019/gt_q0_to_0_pred_rest.wav
8,ulsan_026193,19,어~ 소리도 없이를 스포를 하면 안 되지만,pred_q0_to_1_gt_rest,0.9125000238418579,0.2857142984867096,hybrid/epoch-08/sample_019/pred_q0_to_1_gt_rest.wav
8,ulsan_026193,19,어~ 소리도 없이를 스포를 하면 안 되지만,gt_q0_to_1_pred_rest,0.2991071343421936,1.0,hybrid/epoch-08/sample_019/gt_q0_to_1_pred_rest.wav
8,ulsan_026193,19,어~ 소리도 없이를 스포를 하면 안 되지만,pred_q0_to_3_gt_rest,0.8133928775787354,0.2857142984867096,hybrid/epoch-08/sample_019/pred_q0_to_3_gt_rest.wav
8,ulsan_026193,19,어~ 소리도 없이를 스포를 하면 안 되지만,gt_q0_to_3_pred_rest,0.39821428060531616,1.0,hybrid/epoch-08/sample_019/gt_q0_to_3_pred_rest.wav
8,ulsan_026193,19,어~ 소리도 없이를 스포를 하면 안 되지만,pred_q0_to_7_gt_rest,0.6196428537368774,0.2857142984867096,hybrid/epoch-08/sample_019/pred_q0_to_7_gt_rest.wav
8,ulsan_026193,19,어~ 소리도 없이를 스포를 하면 안 되지만,gt_q0_to_7_pred_rest,0.5919643044471741,1.0,hybrid/epoch-08/sample_019/gt_q0_to_7_pred_rest.wav
8,ulsan_027684,20,쫌 고민을 하고 있 인 있고?,gt_all,1.0,1.0,hybrid/epoch-08/sample_020/gt_all.wav
8,ulsan_027684,20,쫌 고민을 하고 있 인 있고?,pred_all,0.05178571492433548,0.11428571492433548,hybrid/epoch-08/sample_020/pred_all.wav
8,ulsan_027684,20,쫌 고민을 하고 있 인 있고?,pred_q0_to_0_gt_rest,0.9446428418159485,0.11428571492433548,hybrid/epoch-08/sample_020/pred_q0_to_0_gt_rest.wav
8,ulsan_027684,20,쫌 고민을 하고 있 인 있고?,gt_q0_to_0_pred_rest,0.1071428582072258,1.0,hybrid/epoch-08/sample_020/gt_q0_to_0_pred_rest.wav
8,ulsan_027684,20,쫌 고민을 하고 있 인 있고?,pred_q0_to_1_gt_rest,0.8928571343421936,0.11428571492433548,hybrid/epoch-08/sample_020/pred_q0_to_1_gt_rest.wav
8,ulsan_027684,20,쫌 고민을 하고 있 인 있고?,gt_q0_to_1_pred_rest,0.15892857313156128,1.0,hybrid/epoch-08/sample_020/gt_q0_to_1_pred_rest.wav
8,ulsan_027684,20,쫌 고민을 하고 있 인 있고?,pred_q0_to_3_gt_rest,0.7785714268684387,0.11428571492433548,hybrid/epoch-08/sample_020/pred_q0_to_3_gt_rest.wav
8,ulsan_027684,20,쫌 고민을 하고 있 인 있고?,gt_q0_to_3_pred_rest,0.27321428060531616,1.0,hybrid/epoch-08/sample_020/gt_q0_to_3_pred_rest.wav
8,ulsan_027684,20,쫌 고민을 하고 있 인 있고?,pred_q0_to_7_gt_rest,0.5446428656578064,0.11428571492433548,hybrid/epoch-08/sample_020/pred_q0_to_7_gt_rest.wav
8,ulsan_027684,20,쫌 고민을 하고 있 인 있고?,gt_q0_to_7_pred_rest,0.5071428418159485,1.0,hybrid/epoch-08/sample_020/gt_q0_to_7_pred_rest.wav
